,id,key,sex
26728,3879,F/3879/173592/3879-173592-0000,F
22758,7302,F/7302/86815/7302-86815-0050,F
432,2952,M/2952/408/2952-408-0013,M
532,7447,M/7447/91187/7447-91187-0042,M
17419,32,F/32/4137/32-4137-0037,F
257,307,M/307/127535/307-127535-0031,M
1545,1081,M/1081/125237/1081-125237-0109,M
17820,6563,M/6563/63821/6563-63821-0027,M
23804,8747,M/8747/293952/8747-293952-0069,M
5735,6836,M/6836/76549/6836-76549-0001,M
9656,8797,M/8797/294123/8797-294123-0095,M
22000,2518,M/2518/154826/2518-154826-0004,M
15632,6078,F/6078/54013/6078-54013-0021,F
15001,3374,M/3374/298026/3374-298026-0023,M
20758,3235,F/3235/11599/3235-11599-0015,F
24744,7059,F/7059/77897/7059-77897-0023,F
9932,3240,M/3240/131231/3240-131231-0078,M
15066,3374,M/3374/298025/3374-298025-0005,M
25051,1553,F/1553/140047/1553-140047-0026,F
17237,5678,M/5678/43303/5678-43303-0014,M
10068,4214,F/4214/7146/4214-7146-0021,F
16274,78,M/78/369/78-369-0034,M
7730,7178,F/7178/34644/7178-34644-0019,F
12244,887,F/887/123291/887-123291-0035,F
1442,8630,M/8630/305212/8630-305212-0001,M
27752,1088,F/1088/134315/1088-134315-0000,F
405,2952,M/2952/410/2952-410-0004,M
14057,7226,M/7226/86965/7226-86965-0039,M
11332,1246,F/1246/124548/1246-124548-0026,F
26912,8226,M/8226/274369/8226-274369-0059,M
9511,200,F/200/124140/200-124140-0022,F
4299,254,M/254/27760/254-27760-0005,M
21191,446,M/446/123501/446-123501-0053,M
23243,831,M/831/130746/831-130746-0030,M
17094,6209,M/6209/34599/6209-34599-0032,M
4517,60,M/60/121082/60-121082-0031,M
22262,5104,M/5104/33406/5104-33406-0021,M
19304,1743,M/1743/142914/1743-142914-0011,M
23992,8580,M/8580/287363/8580-287363-0018,M
15726,6078,F/6078/54007/6078-54007-0001,F
22676,8465,F/8465/246943/8465-246943-0006,F
28503,8425,M/8425/292520/8425-292520-0006,M
6488,1926,F/1926/147987/1926-147987-0025,F
7456,2817,F/2817/142371/2817-142371-0001,F
14487,4853,F/4853/27670/4853-27670-0026,F
3940,3436,M/3436/172162/3436-172162-0035,M
21439,8609,M/8609/283227/8609-283227-0027,M
2543,7264,M/7264/92316/7264-92316-0031,M
21105,460,M/460/172359/460-172359-0035,M
17373,6181,M/6181/216552/6181-216552-0023,M
25705,302,F/302/123504/302-123504-0027,F
522,7447,M/7447/91187/7447-91187-0037,M
24616,8098,M/8098/278252/8098-278252-0034,M
27490,7367,M/7367/86737/7367-86737-0032,M
18330,248,F/248/130697/248-130697-0003,F
27761,1088,F/1088/134315/1088-134315-0011,F
902,250,F/250/142276/250-142276-0036,F
2530,4406,M/4406/16882/4406-16882-0015,M
829,250,F/250/142286/250-142286-0024,F
25331,6818,F/6818/68772/6818-68772-0045,F
26467,27,M/27/124992/27-124992-0042,M
3763,3112,F/3112/9555/3112-9555-0008,F
22910,3259,F/3259/158083/3259-158083-0043,F
6375,103,F/103/1241/103-1241-0040,F
18560,4137,F/4137/11702/4137-11702-0028,F
3224,426,F/426/122819/426-122819-0009,F
13307,332,M/332/128985/332-128985-0047,M
23947,1235,M/1235/135887/1235-135887-0003,M
16317,78,M/78/368/78-368-0026,M
26838,5192,M/5192/19397/5192-19397-0076,M
1224,6848,M/6848/252323/6848-252323-0023,M
3830,3112,F/3112/9554/3112-9554-0011,F
27271,4088,F/4088/158077/4088-158077-0048,F
15606,8088,M/8088/284756/8088-284756-0048,M
2914,6437,M/6437/66173/6437-66173-0029,M
4447,6272,F/6272/70168/6272-70168-0029,F
11693,3664,M/3664/178355/3664-178355-0000,M
26126,5688,F/5688/15787/5688-15787-0015,F
6899,3214,M/3214/167607/3214-167607-0028,M
26381,911,M/911/130578/911-130578-0008,M
17066,6209,M/6209/34600/6209-34600-0024,M
23950,1235,M/1235/135887/1235-135887-0029,M
23232,831,M/831/130739/831-130739-0001,M
1029,6476,F/6476/57446/6476-57446-0008,F
15545,8088,M/8088/284756/8088-284756-0067,M
19583,1502,F/1502/122619/1502-122619-0043,F
26433,27,M/27/123349/27-123349-0036,M
20149,6529,M/6529/62556/6529-62556-0031,M
10109,4214,F/4214/7146/4214-7146-0042,F
18757,3440,F/3440/171009/3440-171009-0065,F
16133,5561,F/5561/41615/5561-41615-0025,F
15277,233,M/233/134440/233-134440-0061,M
6247,481,M/481/123720/481-123720-0064,M
15104,3374,M/3374/298032/3374-298032-0009,M
12828,6064,F/6064/56168/6064-56168-0033,F
23013,322,F/322/124147/322-124147-0008,F
16173,5561,F/5561/39621/5561-39621-0022,F
20176,6529,M/6529/62556/6529-62556-0037,M
15765,226,F/226/122538/226-122538-0025,F
17114,6209,M/6209/34599/6209-34599-0029,M
5464,7190,M/7190/90542/7190-90542-0017,M
5390,7190,M/7190/90543/7190-90543-0010,M
9219,4014,M/4014/186176/4014-186176-0017,M
13266,332,M/332/128985/332-128985-0076,M
3235,426,F/426/122822/426-122822-0006,F
21042,460,M/460/172359/460-172359-0008,M
11072,2910,F/2910/131096/2910-131096-0020,F
10718,328,F/328/129766/328-129766-0022,F
15239,5339,F/5339/14133/5339-14133-0055,F
26536,298,F/298/126791/298-126791-0048,F
4174,4051,F/4051/11217/4051-11217-0001,F
7661,7178,F/7178/34645/7178-34645-0006,F
11612,5808,M/5808/54425/5808-54425-0019,M
11406,1246,F/1246/124550/1246-124550-0006,F
9134,8108,M/8108/274318/8108-274318-0034,M
24093,5390,M/5390/24512/5390-24512-0000,M
10060,4214,F/4214/7146/4214-7146-0003,F
10804,6147,F/6147/34606/6147-34606-0025,F
26736,3879,F/3879/173592/3879-173592-0040,F
7598,3947,F/3947/13260/3947-13260-0044,F
17910,2836,F/2836/5355/2836-5355-0038,F
20405,8238,F/8238/274553/8238-274553-0006,F
10276,211,F/211/122442/211-122442-0025,F
17907,2836,F/2836/5355/2836-5355-0044,F
7446,2817,F/2817/142371/2817-142371-0029,F
970,6476,F/6476/57446/6476-57446-0082,F
28264,8063,M/8063/274116/8063-274116-0027,M
27256,4088,F/4088/158077/4088-158077-0081,F
24182,5789,F/5789/70653/5789-70653-0015,F
1270,6848,M/6848/76049/6848-76049-0029,M
717,5703,M/5703/47198/5703-47198-0044,M
27426,839,M/839/130898/839-130898-0052,M
28204,8063,M/8063/274117/8063-274117-0034,M
28311,8063,M/8063/274112/8063-274112-0011,M
24715,7059,F/7059/77897/7059-77897-0030,F
6435,1926,F/1926/147979/1926-147979-0003,F
7637,3947,F/3947/13260/3947-13260-0030,F
16016,125,F/125/121124/125-121124-0082,F
4927,5322,M/5322/7679/5322-7679-0010,M
17548,1737,F/1737/146161/1737-146161-0003,F
1450,8630,M/8630/305213/8630-305213-0026,M
13873,4340,F/4340/15220/4340-15220-0027,F
27725,1088,F/1088/134318/1088-134318-0007,F
16095,5561,F/5561/41616/5561-41616-0011,F
12770,5163,F/5163/18515/5163-18515-0016,F
4765,2989,F/2989/138028/2989-138028-0055,F
20391,8238,F/8238/274553/8238-274553-0067,F
17006,2136,M/2136/5143/2136-5143-0041,M
6860,1624,M/1624/142933/1624-142933-0046,M
962,6476,F/6476/57446/6476-57446-0064,F
327,307,M/307/127539/307-127539-0033,M
9301,4014,M/4014/186179/4014-186179-0038,M
9680,8797,M/8797/294123/8797-294123-0079,M
13349,1841,F/1841/150351/1841-150351-0023,F
10576,8324,F/8324/286682/8324-286682-0019,F
17339,6181,M/6181/216552/6181-216552-0085,M
17642,405,M/405/130894/405-130894-0015,M
927,250,F/250/140277/250-140277-0001,F
18325,248,F/248/130697/248-130697-0005,F
10008,3240,M/3240/131232/3240-131232-0034,M
2831,6437,M/6437/66172/6437-66172-0004,M
3086,625,M/625/132112/625-132112-0018,M
11304,1246,F/1246/135815/1246-135815-0009,F
24667,8098,M/8098/278278/8098-278278-0035,M
4004,587,F/587/54108/587-54108-0042,F
22389,39,F/39/121914/39-121914-0048,F
18040,696,F/696/93314/696-93314-0044,F
9645,8797,M/8797/294123/8797-294123-0008,M
26051,5688,F/5688/41232/5688-41232-0023,F
3407,118,M/118/124588/118-124588-0005,M
323,307,M/307/127539/307-127539-0031,M
16116,5561,F/5561/41615/5561-41615-0034,F
4822,2989,F/2989/138028/2989-138028-0026,F
28501,8425,M/8425/292520/8425-292520-0026,M
2670,7859,F/7859/102519/7859-102519-0044,F
12073,5456,M/5456/62043/5456-62043-0020,M
15338,233,M/233/155990/233-155990-0009,M
4444,6272,F/6272/70168/6272-70168-0005,F
26162,3723,M/3723/171631/3723-171631-0035,M
23721,1355,M/1355/39947/1355-39947-0096,M
28440,8425,M/8425/287387/8425-287387-0023,M
27936,5393,F/5393/19218/5393-19218-0044,F
21138,460,M/460/172357/460-172357-0007,M
25558,2159,M/2159/179154/2159-179154-0020,M
5719,6836,M/6836/76549/6836-76549-0024,M
23200,831,M/831/130739/831-130739-0053,M
14011,7226,M/7226/86964/7226-86964-0036,M
366,2952,M/2952/410/2952-410-0021,M
6283,481,M/481/123720/481-123720-0082,M
16078,5561,F/5561/41616/5561-41616-0013,F
4631,201,M/201/127786/201-127786-0069,M
14249,5049,M/5049/25947/5049-25947-0118,M
7945,6925,M/6925/80680/6925-80680-0084,M
17337,6181,M/6181/216552/6181-216552-0025,M
13664,5463,M/5463/39174/5463-39174-0021,M
21274,229,M/229/130880/229-130880-0060,M
14047,7226,M/7226/86964/7226-86964-0048,M
16003,125,F/125/121124/125-121124-0028,F
24231,5789,F/5789/57195/5789-57195-0009,F
1087,6531,F/6531/61334/6531-61334-0122,F
8312,403,F/403/128339/403-128339-0000,F
6245,481,M/481/123720/481-123720-0066,M
885,250,F/250/142276/250-142276-0049,F
25509,2159,M/2159/179157/2159-179157-0015,M
18863,4397,M/4397/15668/4397-15668-0026,M
5740,6836,M/6836/76549/6836-76549-0023,M
8647,26,M/26/495/26-495-0013,M
6578,8838,M/8838/298546/8838-298546-0027,M
18036,696,F/696/93314/696-93314-0059,F
17878,2836,F/2836/5354/2836-5354-0010,F
2080,7148,F/7148/59157/7148-59157-0005,F
3588,4195,F/4195/186238/4195-186238-0020,F
19148,3486,M/3486/166446/3486-166446-0022,M
7204,6019,M/6019/3185/6019-3185-0106,M
14552,4853,F/4853/29413/4853-29413-0000,F
27518,7367,M/7367/86737/7367-86737-0114,M
25531,2159,M/2159/179154/2159-179154-0032,M
16695,1898,F/1898/145702/1898-145702-0008,F
20095,4018,M/4018/107338/4018-107338-0018,M
27405,839,M/839/130898/839-130898-0090,M
15053,3374,M/3374/298025/3374-298025-0000,M
16383,3699,M/3699/19402/3699-19402-0030,M
4296,254,M/254/27760/254-27760-0031,M
7301,6019,M/6019/3185/6019-3185-0010,M
7124,1723,M/1723/141149/1723-141149-0012,M
10554,8324,F/8324/286683/8324-286683-0036,F
27589,909,M/909/131045/909-131045-0028,M
6580,8838,M/8838/298546/8838-298546-0044,M
12249,887,F/887/123290/887-123290-0022,F
23590,4481,F/4481/17498/4481-17498-0046,F
5248,4640,F/4640/19189/4640-19189-0044,F
27053,2436,M/2436/2477/2436-2477-0001,M
10315,211,F/211/122442/211-122442-0036,F
26557,298,F/298/126791/298-126791-0032,F
8844,150,F/150/126112/150-126112-0002,F
27948,5393,F/5393/19218/5393-19218-0015,F
16639,2196,F/2196/174172/2196-174172-0001,F
21880,1098,F/1098/133695/1098-133695-0016,F
6866,1624,M/1624/142933/1624-142933-0008,M
27121,8629,M/8629/261139/8629-261139-0005,M
21684,3807,M/3807/4923/3807-4923-0028,M
26825,5192,M/5192/19397/5192-19397-0015,M
21948,412,M/412/126975/412-126975-0014,M
21416,8609,M/8609/283227/8609-283227-0069,M
7199,6019,M/6019/3185/6019-3185-0065,M
18131,2843,M/2843/152918/2843-152918-0060,M
9433,1867,M/1867/154075/1867-154075-0043,M
6884,3214,M/3214/167607/3214-167607-0036,M
3351,7278,M/7278/104730/7278-104730-0013,M
16654,2196,F/2196/170379/2196-170379-0012,F
10088,4214,F/4214/7146/4214-7146-0046,F
5599,1116,F/1116/132847/1116-132847-0032,F
18374,248,F/248/130652/248-130652-0031,F
12259,887,F/887/123290/887-123290-0016,F
14563,289,F/289/121665/289-121665-0022,F
23204,831,M/831/130739/831-130739-0009,M
3290,7278,M/7278/91083/7278-91083-0033,M
11258,163,M/163/122947/163-122947-0020,M
14668,7505,M/7505/258958/7505-258958-0000,M
4762,2989,F/2989/138028/2989-138028-0006,F
18092,2843,M/2843/152918/2843-152918-0015,M
11649,3664,M/3664/178366/3664-178366-0004,M
8917,150,F/150/126107/150-126107-0004,F
21301,229,M/229/130880/229-130880-0017,M
1588,1081,M/1081/125237/1081-125237-0075,M
23756,8747,M/8747/293952/8747-293952-0097,M
14506,4853,F/4853/27671/4853-27671-0005,F
12671,5778,F/5778/54535/5778-54535-0048,F
10701,328,F/328/129766/328-129766-0011,F
17191,5678,M/5678/43302/5678-43302-0004,M
7092,1723,M/1723/141149/1723-141149-0003,M
17638,405,M/405/130894/405-130894-0055,M
11255,163,M/163/122947/163-122947-0061,M
18983,4788,M/4788/94904/4788-94904-0010,M
27567,7367,M/7367/86737/7367-86737-0089,M
6903,3214,M/3214/167607/3214-167607-0011,M
15169,5339,F/5339/14134/5339-14134-0008,F
27348,4088,F/4088/158077/4088-158077-0054,F
28013,5393,F/5393/19219/5393-19219-0011,F
4720,2989,F/2989/138035/2989-138035-0053,F
13302,332,M/332/128985/332-128985-0053,M
27102,2436,M/2436/2481/2436-2481-0005,M
13474,2764,F/2764/36619/2764-36619-0027,F
23245,831,M/831/130746/831-130746-0004,M
26562,298,F/298/126791/298-126791-0010,F
3317,7278,M/7278/246956/7278-246956-0018,M
4010,587,F/587/54108/587-54108-0033,F
7810,2911,M/2911/7601/2911-7601-0051,M
1947,8312,F/8312/279791/8312-279791-0053,F
17745,6563,M/6563/285357/6563-285357-0028,M
2709,7859,F/7859/102519/7859-102519-0056,F
1839,1040,M/1040/133433/1040-133433-0033,M
10583,8324,F/8324/286682/8324-286682-0026,F
6382,103,F/103/1241/103-1241-0013,F
25866,5022,F/5022/29405/5022-29405-0043,F
10496,6081,M/6081/41998/6081-41998-0008,M
23579,4481,F/4481/17499/4481-17499-0034,F
23772,8747,M/8747/293952/8747-293952-0105,M
24709,7059,F/7059/88364/7059-88364-0003,F
348,307,M/307/127539/307-127539-0016,M
10697,328,F/328/129766/328-129766-0079,F
13185,7067,M/7067/76048/7067-76048-0034,M
18758,3440,F/3440/171009/3440-171009-0082,F
26632,298,F/298/126790/298-126790-0010,F
17872,2836,F/2836/5354/2836-5354-0005,F
13992,1263,F/1263/138246/1263-138246-0017,F
24132,5390,M/5390/30102/5390-30102-0027,M
2404,5867,F/5867/48852/5867-48852-0081,F
22089,2518,M/2518/154825/2518-154825-0052,M
22369,39,F/39/121914/39-121914-0007,F
1630,1081,M/1081/128618/1081-128618-0006,M
21405,8609,M/8609/262281/8609-262281-0035,M
21796,3242,M/3242/8112/3242-8112-0009,M
9639,8797,M/8797/294123/8797-294123-0005,M
16271,78,M/78/369/78-369-0004,M
20022,7312,M/7312/92432/7312-92432-0024,M
7009,1034,M/1034/121119/1034-121119-0014,M
3420,118,M/118/47824/118-47824-0075,M
23714,1355,M/1355/39947/1355-39947-0012,M
18388,248,F/248/130652/248-130652-0013,F
21788,3242,M/3242/8112/3242-8112-0014,M
6748,311,M/311/124404/311-124404-0024,M
24222,5789,F/5789/57195/5789-57195-0027,F
8618,26,M/26/495/26-495-0058,M
27624,909,M/909/131041/909-131041-0012,M
7268,6019,M/6019/3185/6019-3185-0103,M
18841,4397,M/4397/15668/4397-15668-0039,M
18779,3440,F/3440/171009/3440-171009-0059,F
1990,8770,M/8770/295465/8770-295465-0002,M
27941,5393,F/5393/19218/5393-19218-0031,F
8857,150,F/150/126112/150-126112-0003,F
21018,7511,F/7511/102420/7511-102420-0028,F
9542,200,F/200/124140/200-124140-0032,F
7727,7178,F/7178/34644/7178-34644-0008,F
27843,2289,M/2289/152257/2289-152257-0001,M
14617,289,F/289/121652/289-121652-0033,F
25252,6818,F/6818/76332/6818-76332-0049,F
7953,6925,M/6925/80680/6925-80680-0065,M
25725,302,F/302/123523/302-123523-0020,F
22673,8465,F/8465/246943/8465-246943-0012,F
20748,3235,F/3235/11599/3235-11599-0005,F
5201,4640,F/4640/19187/4640-19187-0022,F
10755,6147,F/6147/34605/6147-34605-0034,F
26421,27,M/27/123349/27-123349-0042,M
11337,1246,F/1246/124548/1246-124548-0020,F
2934,6437,M/6437/66173/6437-66173-0028,M
14974,1447,F/1447/130550/1447-130550-0003,F
24724,7059,F/7059/77897/7059-77897-0002,F
24042,8580,M/8580/287364/8580-287364-0040,M
17291,6181,M/6181/216552/6181-216552-0002,M
7770,2911,M/2911/12359/2911-12359-0002,M
15491,8088,M/8088/284756/8088-284756-0093,M
25771,302,F/302/123516/302-123516-0019,F
10179,19,F/19/227/19-227-0072,F
17660,405,M/405/130894/405-130894-0046,M
18671,196,M/196/122152/196-122152-0029,M
11844,7402,M/7402/59171/7402-59171-0010,M
7979,8975,F/8975/270782/8975-270782-0064,F
14087,7226,M/7226/86965/7226-86965-0021,M
27427,839,M/839/130898/839-130898-0056,M
15410,1578,F/1578/6379/1578-6379-0011,F
16093,5561,F/5561/41616/5561-41616-0007,F
6194,481,M/481/123719/481-123719-0024,M
4428,6272,F/6272/70168/6272-70168-0006,F
886,250,F/250/142276/250-142276-0006,F
15081,3374,M/3374/298032/3374-298032-0013,M
9249,4014,M/4014/186175/4014-186175-0035,M
11389,1246,F/1246/124550/1246-124550-0027,F
8675,26,M/26/496/26-496-0012,M
27367,839,M/839/130898/839-130898-0007,M
21727,3242,M/3242/67153/3242-67153-0028,M
274,307,M/307/127535/307-127535-0021,M
12690,5163,F/5163/39921/5163-39921-0053,F
22471,4297,F/4297/13006/4297-13006-0022,F
10706,328,F/328/129766/328-129766-0095,F
3517,118,M/118/121721/118-121721-0003,M
21858,1098,F/1098/133695/1098-133695-0074,F
27175,8629,M/8629/261139/8629-261139-0071,M
2294,2007,F/2007/149877/2007-149877-0018,F
17039,2136,M/2136/5143/2136-5143-0008,M
14859,2092,F/2092/145706/2092-145706-0026,F
43,441,F/441/128988/441-128988-0014,F
6731,311,M/311/124404/311-124404-0046,M
11610,5808,M/5808/54425/5808-54425-0039,M
11998,5652,F/5652/39938/5652-39938-0026,F
1091,6531,F/6531/61334/6531-61334-0052,F
14747,7505,M/7505/258964/7505-258964-0018,M
14376,2391,F/2391/145015/2391-145015-0094,F
14946,1447,F/1447/130551/1447-130551-0019,F
26841,5192,M/5192/19397/5192-19397-0068,M
5544,1116,F/1116/137572/1116-137572-0005,F
19856,1970,F/1970/10594/1970-10594-0011,F
1262,6848,M/6848/76049/6848-76049-0026,M
4093,4051,F/4051/11218/4051-11218-0037,F
6847,1624,M/1624/142933/1624-142933-0018,M
14515,4853,F/4853/27671/4853-27671-0023,F
2923,6437,M/6437/66173/6437-66173-0041,M
7296,6019,M/6019/3185/6019-3185-0041,M
830,250,F/250/142286/250-142286-0017,F
4651,201,M/201/127786/201-127786-0005,M
24512,6000,F/6000/55211/6000-55211-0052,F
20039,4018,M/4018/103416/4018-103416-0026,M
16438,3699,M/3699/19401/3699-19401-0018,M
774,5703,M/5703/47212/5703-47212-0001,M
21702,3242,M/3242/67168/3242-67168-0026,M
17250,5678,M/5678/43303/5678-43303-0037,M
5203,4640,F/4640/19187/4640-19187-0016,F
21817,1098,F/1098/133695/1098-133695-0069,F
9442,1867,M/1867/154075/1867-154075-0019,M
1555,1081,M/1081/125237/1081-125237-0062,M
15570,8088,M/8088/284756/8088-284756-0057,M
6519,1926,F/1926/143879/1926-143879-0003,F
12024,5652,F/5652/39938/5652-39938-0013,F
11113,3857,M/3857/182317/3857-182317-0003,M
27461,7367,M/7367/86737/7367-86737-0063,M
20229,6529,M/6529/62554/6529-62554-0040,M
13459,2764,F/2764/36619/2764-36619-0032,F
2505,4406,M/4406/16882/4406-16882-0026,M
17334,6181,M/6181/216552/6181-216552-0045,M
28136,2691,F/2691/156750/2691-156750-0015,F
26075,5688,F/5688/41232/5688-41232-0008,F
28213,8063,M/8063/274117/8063-274117-0013,M
24434,8014,F/8014/112602/8014-112602-0028,F
18164,2843,M/2843/152918/2843-152918-0022,M
20928,7511,F/7511/102419/7511-102419-0052,F
16237,78,M/78/369/78-369-0059,M
22535,4297,F/4297/13009/4297-13009-0004,F
6073,1455,M/1455/138263/1455-138263-0049,M
13900,1263,F/1263/139804/1263-139804-0001,F
23234,831,M/831/130739/831-130739-0032,M
15912,4859,M/4859/22176/4859-22176-0007,M
18904,4397,M/4397/15678/4397-15678-0017,M
25438,89,F/89/219/89-219-0044,F
3890,3436,M/3436/172171/3436-172171-0021,M
24439,8014,F/8014/112602/8014-112602-0040,F
27548,7367,M/7367/86737/7367-86737-0001,M
24225,5789,F/5789/57195/5789-57195-0001,F
22888,3259,F/3259/158083/3259-158083-0123,F
7610,3947,F/3947/13260/3947-13260-0021,F
18253,1069,F/1069/133709/1069-133709-0002,F
2716,7859,F/7859/102519/7859-102519-0007,F
8901,150,F/150/126107/150-126107-0025,F
23183,831,M/831/130739/831-130739-0046,M
6200,481,M/481/123719/481-123719-0028,M
2304,5867,F/5867/48852/5867-48852-0035,F
27296,4088,F/4088/158077/4088-158077-0039,F
33,441,F/441/130108/441-130108-0014,F
7636,3947,F/3947/13260/3947-13260-0002,F
8214,8468,F/8468/294887/8468-294887-0002,F
11944,5652,F/5652/19215/5652-19215-0026,F
13800,4340,F/4340/15220/4340-15220-0098,F
20826,6385,F/6385/220959/6385-220959-0004,F
14000,7226,M/7226/86964/7226-86964-0013,M
9055,8108,M/8108/280354/8108-280354-0021,M
14075,7226,M/7226/86965/7226-86965-0031,M
3472,118,M/118/47824/118-47824-0014,M
21917,412,M/412/126975/412-126975-0030,M
23602,4481,F/4481/17498/4481-17498-0043,F
27539,7367,M/7367/86737/7367-86737-0107,M
10080,4214,F/4214/7146/4214-7146-0029,F
11219,163,M/163/122947/163-122947-0078,M
12681,5778,F/5778/54535/5778-54535-0011,F
21413,8609,M/8609/283227/8609-283227-0008,M
22451,39,F/39/121916/39-121916-0014,F
24854,3982,F/3982/178459/3982-178459-0062,F
27410,839,M/839/130898/839-130898-0097,M
13108,4830,M/4830/25904/4830-25904-0033,M
24887,3982,F/3982/182255/3982-182255-0019,F
3350,7278,M/7278/104730/7278-104730-0036,M
15141,5339,F/5339/14134/5339-14134-0054,F
6824,1624,M/1624/168623/1624-168623-0009,M
24345,2002,M/2002/139469/2002-139469-0077,M
18993,4788,M/4788/94904/4788-94904-0015,M
1797,1040,M/1040/133433/1040-133433-0037,M
23736,8747,M/8747/293952/8747-293952-0054,M
18727,3440,F/3440/171009/3440-171009-0010,F
9616,8797,M/8797/294123/8797-294123-0027,M
14334,2391,F/2391/145015/2391-145015-0070,F
11338,1246,F/1246/124548/1246-124548-0027,F
15773,226,F/226/122538/226-122538-0004,F
24462,8014,F/8014/112602/8014-112602-0020,F
8148,2514,M/2514/149482/2514-149482-0053,M
25045,1553,F/1553/140047/1553-140047-0051,F
26772,5192,M/5192/19396/5192-19396-0017,M
11460,7800,F/7800/283492/7800-283492-0001,F
4333,254,M/254/145458/254-145458-0018,M
20571,40,F/40/222/40-222-0005,F
6000,1363,F/1363/135842/1363-135842-0016,F
1625,1081,M/1081/128618/1081-128618-0008,M
5978,1363,F/1363/135842/1363-135842-0029,F
7944,6925,M/6925/80680/6925-80680-0073,M
7308,6019,M/6019/3185/6019-3185-0028,M
22060,2518,M/2518/154825/2518-154825-0025,M
4041,587,F/587/41619/587-41619-0011,F
14973,1447,F/1447/130550/1447-130550-0028,F
14350,2391,F/2391/145015/2391-145015-0064,F
17504,1737,F/1737/148989/1737-148989-0015,F
1965,8770,M/8770/295462/8770-295462-0003,M
4867,5322,M/5322/7678/5322-7678-0010,M
21781,3242,M/3242/8112/3242-8112-0022,M
14358,2391,F/2391/145015/2391-145015-0104,F
