,Class,duration,key,salience
1490,engine_idling,4.0,1/engine_idling/39847-5-0-1,1
7707,engine_idling,3.9999999999999862,1/engine_idling/50668-5-5-0,1
933,street_music,4.0,1/street_music/115241-9-0-2,1
2209,engine_idling,4.0,1/engine_idling/201652-5-0-3,1
7550,drilling,4.0,1/drilling/180134-4-2-15,1
7661,street_music,4.0,1/street_music/34866-9-0-3,1
7945,engine_idling,4.0,1/engine_idling/103249-5-0-10,1
2851,jackhammer,2.9929559999999924,1/jackhammer/165039-7-14-0,1
4700,air_conditioner,4.0,1/air_conditioner/121286-0-0-15,1
1740,drilling,4.0,1/drilling/104817-4-0-5,1
5997,engine_idling,4.0,1/engine_idling/39854-5-1-4,1
3216,drilling,4.0,1/drilling/37560-4-0-5,1
1408,engine_idling,4.0,1/engine_idling/200786-5-1-5,1
117,engine_idling,4.0,1/engine_idling/119455-5-0-4,1
6692,street_music,4.0,1/street_music/181102-9-0-50,1
7150,engine_idling,4.0,1/engine_idling/113202-5-0-7,1
1859,air_conditioner,4.0,1/air_conditioner/146690-0-0-17,1
7419,air_conditioner,4.0,1/air_conditioner/162103-0-0-9,1
6855,street_music,4.0,1/street_music/28385-9-0-9,1
7673,street_music,4.0,1/street_music/39967-9-0-44,1
8269,street_music,4.0,1/street_music/168906-9-0-47,1
1324,jackhammer,2.0031030000000003,1/jackhammer/188813-7-1-0,1
369,gun_shot,2.533778999999999,1/gun_shot/174290-6-1-0,1
7406,air_conditioner,4.0,1/air_conditioner/162103-0-0-12,1
4110,jackhammer,2.9668780000000083,1/jackhammer/22883-7-21-0,1
4773,siren,4.000000000000001,1/siren/156869-8-0-0,1
7166,engine_idling,4.0,1/engine_idling/113203-5-3-0,1
2570,street_music,4.0,1/street_music/96169-9-1-10,1
3065,engine_idling,4.0,1/engine_idling/195451-5-0-6,1
3670,drilling,4.0,1/drilling/144351-4-3-12,1
7431,drilling,2.9695370000000008,1/drilling/167702-4-1-0,1
7241,jackhammer,4.0,1/jackhammer/125678-7-3-5,1
3173,drilling,4.0,1/drilling/29721-4-0-8,1
7863,drilling,4.0,1/drilling/76085-4-0-81,1
675,drilling,4.0,1/drilling/46669-4-0-2,1
677,drilling,4.0,1/drilling/46669-4-0-26,1
5435,jackhammer,4.0,1/jackhammer/90013-7-0-6,1
6821,engine_idling,4.0,1/engine_idling/209992-5-2-87,1
7251,jackhammer,4.0,1/jackhammer/125678-7-4-7,1
5998,engine_idling,4.0,1/engine_idling/39884-5-0-0,1
3570,drilling,4.0,1/drilling/128607-4-0-2,1
8350,drilling,4.0,1/drilling/180937-4-3-12,1
2625,engine_idling,4.0,1/engine_idling/107228-5-0-3,1
2736,engine_idling,4.0,1/engine_idling/144068-5-0-3,1
4139,jackhammer,4.0,1/jackhammer/22883-7-61-1,1
4375,air_conditioner,4.0,1/air_conditioner/55018-0-0-246,1
3933,jackhammer,2.317903999999998,1/jackhammer/171305-7-25-0,1
5884,air_conditioner,4.0,1/air_conditioner/204240-0-0-32,1
5871,air_conditioner,4.0,1/air_conditioner/204240-0-0-2,1
1129,jackhammer,4.0,1/jackhammer/162134-7-15-0,1
7890,engine_idling,4.0,1/engine_idling/91209-5-0-0,1
1131,jackhammer,4.0,1/jackhammer/162134-7-15-2,1
4317,street_music,4.0,1/street_music/39968-9-0-81,1
8039,drilling,4.0,1/drilling/127538-4-0-0,1
7170,engine_idling,4.0,1/engine_idling/113203-5-6-0,1
2799,air_conditioner,4.0,1/air_conditioner/153261-0-0-0,1
930,engine_idling,4.0,1/engine_idling/106014-5-0-4,1
7088,street_music,4.0,1/street_music/89443-9-0-17,1
8570,drilling,4.0,1/drilling/58937-4-5-2,1
665,engine_idling,4.0,1/engine_idling/44736-5-0-1,1
7196,siren,4.0,1/siren/117181-8-0-7,1
8485,engine_idling,4.0,1/engine_idling/39856-5-0-2,1
5271,drilling,4.0,1/drilling/71171-4-0-3,1
8257,air_conditioner,4.0,1/air_conditioner/165454-0-0-6,1
2860,jackhammer,4.0,1/jackhammer/165039-7-4-0,1
4138,jackhammer,4.0,1/jackhammer/22883-7-61-0,1
8413,air_conditioner,4.0,1/air_conditioner/189989-0-0-1,1
470,jackhammer,4.0,1/jackhammer/180937-7-1-0,1
6863,air_conditioner,4.0,1/air_conditioner/35382-0-0-0,1
2216,engine_idling,4.0,1/engine_idling/201652-5-2-5,1
6808,engine_idling,4.0,1/engine_idling/209992-5-2-115,1
813,drilling,4.0,1/drilling/78360-4-0-16,1
8491,engine_idling,4.0,1/engine_idling/39856-5-0-25,1
2883,engine_idling,3.2243609999999947,1/engine_idling/166101-5-3-0,1
1750,engine_idling,4.0,1/engine_idling/106015-5-0-13,1
4751,engine_idling,4.0,1/engine_idling/156634-5-0-1,1
3552,engine_idling,4.0,1/engine_idling/128160-5-0-0,1
2217,engine_idling,4.000000000000013,1/engine_idling/201652-5-3-0,1
5243,engine_idling,4.0,1/engine_idling/62566-5-0-5,1
5591,jackhammer,4.000000000000001,1/jackhammer/131918-7-0-3,1
7189,siren,4.0,1/siren/117181-8-0-11,1
8075,drilling,4.0,1/drilling/137815-4-0-8,1
4321,street_music,4.0,1/street_music/42954-9-0-18,1
1923,engine_idling,4.0,1/engine_idling/152908-5-0-4,1
8473,engine_idling,4.0,1/engine_idling/39856-5-0-0,1
3675,drilling,4.0,1/drilling/144351-4-3-4,1
5443,engine_idling,4.0,1/engine_idling/91533-5-0-0,1
3346,jackhammer,4.0,1/jackhammer/62837-7-1-56,1
7288,street_music,4.0,1/street_music/14386-9-0-16,1
250,street_music,4.0,1/street_music/155202-9-0-135,1
7701,engine_idling,4.0,1/engine_idling/50668-5-0-1,1
7543,drilling,3.9999999999999982,1/drilling/180134-4-1-7,1
2582,street_music,4.0,1/street_music/96920-9-0-0,1
6392,drilling,4.0,1/drilling/127443-4-0-9,1
7083,drilling,4.0,1/drilling/89099-4-0-2,1
4913,street_music,4.0,1/street_music/178099-9-0-10,1
3566,engine_idling,4.0,1/engine_idling/128160-5-0-8,1
1887,air_conditioner,4.0,1/air_conditioner/147926-0-0-28,1
4938,jackhammer,4.0,1/jackhammer/178260-7-3-3,1
8078,drilling,4.0,1/drilling/14111-4-0-0,1
218,engine_idling,4.0,1/engine_idling/146186-5-0-7,1
3364,drilling,4.0,1/drilling/63095-4-0-16,1
282,siren,4.0,1/siren/157867-8-0-4,1
7913,street_music,4.0,1/street_music/99179-9-0-38,1
2938,engine_idling,4.0,1/engine_idling/17853-5-0-12,1
6054,jackhammer,4.0,1/jackhammer/54697-7-0-4,1
8030,engine_idling,4.0,1/engine_idling/119449-5-0-5,1
5026,drilling,3.9999999999999862,1/drilling/180128-4-13-0,1
3075,car_horn,4.000000000000001,1/car_horn/199769-1-0-0,1
1543,air_conditioner,4.0,1/air_conditioner/73524-0-0-133,1
3511,drilling,4.0,1/drilling/95562-4-2-0,1
615,street_music,4.0,1/street_music/21684-9-0-12,1
4524,air_conditioner,4.0,1/air_conditioner/100852-0-0-10,1
1896,air_conditioner,4.0,1/air_conditioner/147926-0-0-44,1
8541,drilling,3.9999999999999987,1/drilling/54976-4-0-3,1
4942,jackhammer,4.0,1/jackhammer/178260-7-3-7,1
1181,siren,4.0,1/siren/165166-8-0-2,1
8369,street_music,4.000000000000004,1/street_music/185374-9-0-35,1
5433,jackhammer,4.0,1/jackhammer/90013-7-0-4,1
1338,jackhammer,3.2954279999999976,1/jackhammer/188813-7-7-0,1
7996,jackhammer,4.0,1/jackhammer/105029-7-2-5,1
2450,jackhammer,2.012243999999999,1/jackhammer/73623-7-2-0,1
1743,drilling,4.0,1/drilling/104817-4-0-8,1
6258,street_music,4.0,1/street_music/98263-9-0-24,1
7547,drilling,4.0,1/drilling/180134-4-2-1,1
1368,air_conditioner,4.0,1/air_conditioner/189985-0-0-2,1
941,street_music,4.0,1/street_music/115418-9-0-20,1
3656,engine_idling,4.0,1/engine_idling/144007-5-1-8,1
8557,drilling,3.9999999999999987,1/drilling/58937-4-0-12,1
1729,siren,4.0,1/siren/102871-8-0-6,1
23,jackhammer,4.0,1/jackhammer/103074-7-3-3,1
822,drilling,4.0,1/drilling/78360-4-0-3,1
2459,street_music,4.0,1/street_music/74226-9-0-21,1
5107,siren,4.0,1/siren/203913-8-0-10,1
3302,jackhammer,4.0,1/jackhammer/62837-7-0-21,1
5944,jackhammer,4.0,1/jackhammer/30206-7-0-31,1
2605,drilling,4.0,1/drilling/103199-4-2-0,1
8002,jackhammer,4.0,1/jackhammer/105029-7-3-1,1
6819,engine_idling,4.0,1/engine_idling/209992-5-2-81,1
5268,drilling,4.0,1/drilling/71171-4-0-0,1
678,drilling,4.0,1/drilling/46669-4-0-3,1
1698,drilling,4.0,1/drilling/99192-4-0-38,1
6165,engine_idling,4.0,1/engine_idling/78651-5-0-11,1
219,engine_idling,4.0,1/engine_idling/146186-5-0-8,1
4780,siren,4.000000000000001,1/siren/156869-8-0-5,1
5158,engine_idling,4.0,1/engine_idling/23219-5-0-6,1
6877,engine_idling,3.9999999999999982,1/engine_idling/39857-5-1-0,1
2810,street_music,4.0,1/street_music/155227-9-0-23,1
6707,air_conditioner,4.0,1/air_conditioner/189981-0-0-10,1
2732,engine_idling,4.0,1/engine_idling/144068-5-0-16,1
237,air_conditioner,3.9999999999999982,1/air_conditioner/151977-0-0-11,1
2480,air_conditioner,4.0,1/air_conditioner/74507-0-0-18,1
8029,engine_idling,4.0,1/engine_idling/119449-5-0-4,1
8139,street_music,4.0,1/street_music/155044-9-0-3,1
1470,car_horn,4.0,1/car_horn/28808-1-0-6,1
39,engine_idling,4.0,1/engine_idling/103258-5-0-16,1
7586,street_music,4.0,1/street_music/194733-9-0-12,1
7947,engine_idling,4.0,1/engine_idling/103249-5-0-12,1
8280,gun_shot,3.7853410000000003,1/gun_shot/174282-6-2-0,1
1343,air_conditioner,4.0,1/air_conditioner/189982-0-0-16,1
4946,jackhammer,4.0,1/jackhammer/178260-7-4-1,1
1136,jackhammer,4.0,1/jackhammer/162134-7-17-0,1
267,siren,4.0,1/siren/157867-8-0-16,1
5690,street_music,4.000000000000006,1/street_music/155127-9-1-23,1
3049,engine_idling,4.000000000000001,1/engine_idling/195451-5-0-10,1
3480,street_music,4.0,1/street_music/94631-9-0-12,1
972,engine_idling,4.0,1/engine_idling/118558-5-2-0,1
6883,engine_idling,3.4309999999999974,1/engine_idling/39857-5-4-0,1
1069,engine_idling,4.0,1/engine_idling/15544-5-0-7,1
5746,drilling,3.999999999999997,1/drilling/166931-4-1-5,1
6909,drilling,4.0,1/drilling/50629-4-0-0,1
5860,air_conditioner,4.0,1/air_conditioner/204240-0-0-1,1
3411,engine_idling,4.0,1/engine_idling/6988-5-0-1,1
11,jackhammer,4.0,1/jackhammer/103074-7-0-2,1
6397,drilling,4.0,1/drilling/130961-4-1-4,1
764,air_conditioner,4.0,1/air_conditioner/59277-0-0-4,1
2212,engine_idling,4.0,1/engine_idling/201652-5-2-1,1
7209,jackhammer,4.0,1/jackhammer/125678-7-0-1,1
5114,siren,4.0,1/siren/203913-8-0-6,1
367,jackhammer,3.043861,1/jackhammer/174276-7-6-0,1
7854,drilling,4.0,1/drilling/76085-4-0-27,1
8159,siren,4.0,1/siren/157866-8-0-14,1
4120,jackhammer,4.0,1/jackhammer/22883-7-35-3,1
4378,air_conditioner,4.000000000000004,1/air_conditioner/55018-0-0-37,1
6008,street_music,4.0,1/street_music/42955-9-0-18,1
7724,air_conditioner,4.0,1/air_conditioner/54383-0-0-5,1
2595,street_music,4.0,1/street_music/98202-9-1-20,1
2538,drilling,4.0,1/drilling/77751-4-9-2,1
3669,drilling,4.0,1/drilling/144351-4-3-11,1
4634,street_music,4.0,1/street_music/108357-9-0-27,1
6439,air_conditioner,4.0,1/air_conditioner/146845-0-0-10,1
4578,jackhammer,4.0,1/jackhammer/104998-7-15-3,1
7762,jackhammer,4.0,1/jackhammer/68080-7-0-0,1
5906,drilling,4.0,1/drilling/24364-4-0-2,1
7089,street_music,4.0,1/street_music/89443-9-0-2,1
405,engine_idling,4.0,1/engine_idling/176787-5-0-16,1
6814,engine_idling,4.0,1/engine_idling/209992-5-2-42,1
8539,drilling,4.0,1/drilling/54976-4-0-1,1
819,drilling,4.0,1/drilling/78360-4-0-21,1
4868,street_music,4.0,1/street_music/172460-9-0-100,1
2724,engine_idling,4.0,1/engine_idling/144068-5-0-0,1
3665,drilling,4.0,1/drilling/144351-4-2-5,1
7489,gun_shot,3.7212840000000007,1/gun_shot/174285-6-2-0,1
7777,gun_shot,3.02335,1/gun_shot/7065-6-0-0,1
2065,gun_shot,2.462942,1/gun_shot/174293-6-0-0,1
4407,street_music,4.0,1/street_music/61790-9-0-20,1
629,car_horn,4.0,1/car_horn/24074-1-0-12,1
1052,engine_idling,3.999999999999997,1/engine_idling/15544-5-0-0,1
5935,jackhammer,4.0,1/jackhammer/30206-7-0-23,1
2193,gun_shot,2.053415,1/gun_shot/197320-6-0-0,1
5156,engine_idling,4.0,1/engine_idling/23219-5-0-4,1
2970,gun_shot,2.073728,1/gun_shot/180960-6-0-0,1
5024,drilling,4.0,1/drilling/180128-4-11-1,1
3246,street_music,4.0,1/street_music/49485-9-0-138,1
3680,air_conditioner,4.0,1/air_conditioner/146709-0-0-12,1
2748,engine_idling,4.0,1/engine_idling/144068-5-4-2,1
4656,siren,4.0,1/siren/111671-8-0-18,1
2599,drilling,4.0,1/drilling/103199-4-0-0,1
6806,engine_idling,4.0,1/engine_idling/209992-5-2-100,1
6388,drilling,4.0,1/drilling/127443-4-0-5,1
6822,engine_idling,4.0,1/engine_idling/209992-5-2-91,1
6811,engine_idling,4.0,1/engine_idling/209992-5-2-137,1
6876,engine_idling,4.0,1/engine_idling/39857-5-0-2,1
6517,street_music,4.0,1/street_music/157940-9-0-6,1
5768,drilling,4.0,1/drilling/167701-4-6-0,1
5737,drilling,4.0,1/drilling/165641-4-0-0,1
2575,street_music,4.0,1/street_music/96169-9-1-74,1
4861,air_conditioner,2.389546,1/air_conditioner/170245-0-0-0,1
1792,drilling,2.653802,1/drilling/118723-4-0-0,1
761,air_conditioner,4.0,1/air_conditioner/59277-0-0-1,1
4572,jackhammer,4.0,1/jackhammer/104998-7-11-2,1
65,street_music,4.0,1/street_music/108041-9-0-4,1
5494,engine_idling,4.000000000000002,1/engine_idling/111386-5-0-1,1
2678,air_conditioner,4.0,1/air_conditioner/13230-0-0-17,1
6440,air_conditioner,4.0,1/air_conditioner/146845-0-0-11,1
6466,air_conditioner,4.0,1/air_conditioner/146845-0-0-7,1
8232,siren,4.0,1/siren/159748-8-2-6,1
18,jackhammer,3.999999999999997,1/jackhammer/103074-7-1-6,1
4935,jackhammer,4.0,1/jackhammer/178260-7-3-11,1
8153,siren,4.0,1/siren/157866-8-0-0,1
7974,jackhammer,4.0,1/jackhammer/105029-7-1-12,1
8507,street_music,4.0,1/street_music/42953-9-0-37,1
3581,street_music,4.0,1/street_music/131428-9-1-8,1
284,siren,4.0,1/siren/157867-8-0-6,1
584,street_music,4.0,1/street_music/194732-9-0-41,1
7395,drilling,4.0,1/drilling/161129-4-0-3,1
2868,jackhammer,4.0,1/jackhammer/165039-7-8-0,1
8173,siren,4.0,1/siren/157866-8-0-27,1
7009,street_music,4.0,1/street_music/71866-9-0-31,1
2476,air_conditioner,4.0,1/air_conditioner/74507-0-0-14,1
125,street_music,4.0,1/street_music/124489-9-0-17,1
5908,drilling,4.0,1/drilling/24364-4-0-4,1
5770,drilling,4.0,1/drilling/167701-4-6-2,1
2808,street_music,4.0,1/street_music/155227-9-0-2,1
4614,jackhammer,4.0,1/jackhammer/104998-7-8-14,1
2226,engine_idling,4.0,1/engine_idling/201652-5-4-4,1
3329,jackhammer,4.0,1/jackhammer/62837-7-1-3,1
7164,engine_idling,4.0,1/engine_idling/113203-5-1-2,1
7997,jackhammer,4.0,1/jackhammer/105029-7-2-6,1
4541,air_conditioner,4.0,1/air_conditioner/100852-0-0-26,1
2866,jackhammer,4.0,1/jackhammer/165039-7-6-1,1
1373,drilling,4.0,1/drilling/195063-4-0-0,1
2850,jackhammer,4.000000000000028,1/jackhammer/165039-7-13-0,1
8397,jackhammer,4.0,1/jackhammer/188823-7-1-3,1
7363,siren,4.0,1/siren/157868-8-0-21,1
5480,street_music,4.0,1/street_music/108638-9-0-5,1
2483,air_conditioner,4.0,1/air_conditioner/74507-0-0-22,1
5902,drilling,4.0,1/drilling/24364-4-0-1,1
3211,drilling,4.0,1/drilling/37560-4-0-0,1
3651,engine_idling,4.0,1/engine_idling/144007-5-1-3,1
6148,siren,4.0,1/siren/74726-8-1-0,1
406,engine_idling,4.0,1/engine_idling/176787-5-0-17,1
4368,air_conditioner,4.0,1/air_conditioner/55018-0-0-145,1
997,street_music,4.0,1/street_music/136558-9-1-10,1
3671,drilling,4.0,1/drilling/144351-4-3-14,1
3936,jackhammer,2.221323999999996,1/jackhammer/171305-7-28-0,1
8474,engine_idling,4.0,1/engine_idling/39856-5-0-1,1
3569,drilling,4.0,1/drilling/128607-4-0-1,1
245,air_conditioner,4.0,1/air_conditioner/151977-0-0-7,1
7403,air_conditioner,4.0,1/air_conditioner/162103-0-0-1,1
6206,street_music,4.0,1/street_music/89442-9-0-7,1
7541,drilling,3.999999999999997,1/drilling/180132-4-3-0,1
2856,jackhammer,4.0,1/jackhammer/165039-7-17-1,1
779,drilling,3.958252,1/drilling/71087-4-0-0,1
3321,jackhammer,4.0,1/jackhammer/62837-7-1-2,1
5589,jackhammer,4.0,1/jackhammer/131918-7-0-1,1
626,car_horn,4.0,1/car_horn/24074-1-0-1,1
5113,siren,4.0,1/siren/203913-8-0-5,1
6709,air_conditioner,4.0,1/air_conditioner/189981-0-0-12,1
1177,street_music,4.0,1/street_music/164377-9-1-92,1
8365,street_music,4.0,1/street_music/185374-9-0-18,1
3377,drilling,4.0,1/drilling/63095-4-1-23,1
361,jackhammer,2.3598470000000002,1/jackhammer/174276-7-0-0,1
2867,jackhammer,3.913866000000013,1/jackhammer/165039-7-7-0,1
3649,engine_idling,4.0,1/engine_idling/144007-5-1-11,1
2470,air_conditioner,4.0,1/air_conditioner/74507-0-0-0,1
7960,engine_idling,4.0,1/engine_idling/103249-5-0-7,1
2975,street_music,4.0,1/street_music/182103-9-0-53,1
6965,street_music,4.0,1/street_music/61789-9-0-69,1
274,siren,4.0,1/siren/157867-8-0-22,1
760,air_conditioner,4.0,1/air_conditioner/59277-0-0-0,1
2747,engine_idling,4.0,1/engine_idling/144068-5-4-1,1
5882,air_conditioner,4.0,1/air_conditioner/204240-0-0-30,1
5035,drilling,4.0,1/drilling/180128-4-7-0,1
2486,air_conditioner,4.0,1/air_conditioner/74507-0-0-25,1
3736,engine_idling,4.0,1/engine_idling/154758-5-0-11,1
5867,air_conditioner,4.0,1/air_conditioner/204240-0-0-16,1
8481,engine_idling,4.0,1/engine_idling/39856-5-0-16,1
7252,jackhammer,4.0,1/jackhammer/125678-7-4-8,1
1345,air_conditioner,4.0,1/air_conditioner/189982-0-0-18,1
8252,air_conditioner,4.0,1/air_conditioner/165454-0-0-12,1
1895,air_conditioner,4.0,1/air_conditioner/147926-0-0-42,1
6760,engine_idling,3.9999999999999987,1/engine_idling/201988-5-0-12,1
4605,jackhammer,4.0,1/jackhammer/104998-7-2-5,1
685,drilling,4.0,1/drilling/46669-4-0-37,1
5404,drilling,2.2890660000000023,1/drilling/84699-4-2-0,1
5931,jackhammer,4.0,1/jackhammer/30206-7-0-2,1
469,jackhammer,4.0,1/jackhammer/180937-7-0-6,1
2200,gun_shot,2.860937,1/gun_shot/197320-6-4-0,1
8691,drilling,4.0,1/drilling/81117-4-0-1,1
4629,engine_idling,4.0,1/engine_idling/106487-5-0-0,1
7564,street_music,4.0,1/street_music/189825-9-0-2,1
3871,air_conditioner,4.0,1/air_conditioner/166942-0-0-12,1
642,street_music,4.0,1/street_music/26270-9-0-30,1
1817,siren,4.0,1/siren/123688-8-1-4,1
5491,street_music,4.0,1/street_music/110868-9-0-8,1
5470,drilling,4.000000000000004,1/drilling/107842-4-2-0,1
140,air_conditioner,4.0,1/air_conditioner/134717-0-0-0,1
4535,air_conditioner,4.0,1/air_conditioner/100852-0-0-20,1
5413,air_conditioner,4.0,1/air_conditioner/85569-0-0-4,1
2949,engine_idling,4.0,1/engine_idling/17853-5-0-9,1
4880,engine_idling,4.0,1/engine_idling/17578-5-0-10,1
3340,jackhammer,4.0,1/jackhammer/62837-7-1-49,1
7253,street_music,4.0,1/street_music/126153-9-0-0,1
3930,jackhammer,3.573433999999992,1/jackhammer/171305-7-22-0,1
5763,drilling,2.4773659999999893,1/drilling/167701-4-12-0,1
6787,air_conditioner,4.0,1/air_conditioner/202516-0-0-5,1
3061,engine_idling,4.000000000000002,1/engine_idling/195451-5-0-21,1
892,engine_idling,4.0,1/engine_idling/102857-5-0-0,1
6716,air_conditioner,4.0,1/air_conditioner/189981-0-0-3,1
2979,siren,4.0,1/siren/184623-8-0-2,1
2458,street_music,4.0,1/street_music/74226-9-0-14,1
2976,street_music,4.0,1/street_music/182103-9-0-8,1
8271,street_music,4.0,1/street_music/168906-9-0-95,1
4391,street_music,4.0,1/street_music/55728-9-0-8,1
6910,drilling,4.0,1/drilling/50629-4-0-1,1
6168,engine_idling,4.0,1/engine_idling/78651-5-0-14,1
2740,engine_idling,4.0,1/engine_idling/144068-5-0-7,1
3380,drilling,4.0,1/drilling/63095-4-1-4,1
5534,air_conditioner,4.0,1/air_conditioner/121285-0-0-2,1
4903,engine_idling,4.0,1/engine_idling/17578-5-0-35,1
700,air_conditioner,4.0,1/air_conditioner/50901-0-1-0,1
5110,siren,4.0,1/siren/203913-8-0-2,1
31,engine_idling,4.0,1/engine_idling/103258-5-0-0,1
895,engine_idling,4.0,1/engine_idling/102857-5-0-11,1
1545,air_conditioner,4.0,1/air_conditioner/73524-0-0-2,1
4587,jackhammer,4.0,1/jackhammer/104998-7-17-0,1
10,jackhammer,3.9999999999999987,1/jackhammer/103074-7-0-1,1
4536,air_conditioner,4.0,1/air_conditioner/100852-0-0-21,1
8566,drilling,4.0,1/drilling/58937-4-2-9,1
8398,jackhammer,4.0,1/jackhammer/188823-7-2-0,1
3512,drilling,4.0,1/drilling/95562-4-3-0,1
1058,engine_idling,4.0,1/engine_idling/15544-5-0-14,1
917,engine_idling,4.0,1/engine_idling/102857-5-0-4,1
6001,engine_idling,4.0,1/engine_idling/39884-5-0-3,1
8164,siren,4.0,1/siren/157866-8-0-19,1
7140,engine_idling,4.0,1/engine_idling/113202-5-0-23,1
1882,air_conditioner,4.0,1/air_conditioner/147926-0-0-17,1
5511,engine_idling,4.0,1/engine_idling/111386-5-1-5,1
1756,engine_idling,4.000000000000002,1/engine_idling/106015-5-0-19,1
6115,drilling,4.0,1/drilling/66623-4-0-6,1
1745,engine_idling,4.0,1/engine_idling/106015-5-0-0,1
1919,engine_idling,4.0,1/engine_idling/152908-5-0-12,1
4624,street_music,4.0,1/street_music/105425-9-0-10,1
5034,drilling,4.0,1/drilling/180128-4-6-2,1
3935,jackhammer,2.6076409999999868,1/jackhammer/171305-7-27-0,1
3415,engine_idling,4.0,1/engine_idling/6988-5-0-5,1
6378,engine_idling,4.000000000000001,1/engine_idling/123685-5-0-7,1
4531,air_conditioner,4.0,1/air_conditioner/100852-0-0-17,1
34,engine_idling,4.0,1/engine_idling/103258-5-0-11,1
4909,engine_idling,4.0,1/engine_idling/17578-5-0-9,1
3371,drilling,4.0,1/drilling/63095-4-0-6,1
2386,drilling,4.000000000000001,1/drilling/50416-4-0-1,1
6255,street_music,4.0,1/street_music/98263-9-0-1,1
1465,car_horn,4.0,1/car_horn/28808-1-0-11,1
3192,jackhammer,4.0,1/jackhammer/31884-7-0-3,1
6066,drilling,4.0,1/drilling/58005-4-0-44,1
1716,engine_idling,4.0,1/engine_idling/102858-5-0-1,1
1216,drilling,2.500037999999999,1/drilling/167750-4-0-0,1
7292,street_music,4.0,1/street_music/14386-9-0-6,1
2877,engine_idling,2.0885059999999993,1/engine_idling/166101-5-1-0,1
7672,street_music,4.0,1/street_music/39967-9-0-100,1
4539,air_conditioner,4.0,1/air_conditioner/100852-0-0-24,1
4597,jackhammer,4.0,1/jackhammer/104998-7-18-9,1
8403,jackhammer,2.9650960000000026,1/jackhammer/188823-7-4-0,1
3875,air_conditioner,4.0,1/air_conditioner/166942-0-0-2,1
3337,jackhammer,4.0,1/jackhammer/62837-7-1-44,1
3175,air_conditioner,4.000000000000001,1/air_conditioner/30204-0-0-0,1
322,street_music,4.0,1/street_music/161702-9-0-8,1
4767,engine_idling,4.0,1/engine_idling/156634-5-2-3,1
3299,jackhammer,4.0,1/jackhammer/62837-7-0-18,1
7877,air_conditioner,4.0,1/air_conditioner/80589-0-0-2,1
1891,air_conditioner,4.0,1/air_conditioner/147926-0-0-37,1
4756,engine_idling,4.0,1/engine_idling/156634-5-0-3,1
2156,air_conditioner,4.0,1/air_conditioner/189023-0-0-8,1
1696,drilling,4.0,1/drilling/99192-4-0-32,1
2237,engine_idling,4.0,1/engine_idling/201652-5-5-5,1
827,drilling,4.0,1/drilling/78360-4-0-8,1
8505,street_music,4.0,1/street_music/42953-9-0-21,1
5501,engine_idling,4.0,1/engine_idling/111386-5-1-0,1
1838,engine_idling,3.9999999999999987,1/engine_idling/143970-5-0-0,1
251,street_music,4.0,1/street_music/155202-9-0-38,1
3865,engine_idling,4.0,1/engine_idling/16692-5-0-8,1
6078,engine_idling,3.999999999999997,1/engine_idling/62564-5-0-3,1
1054,engine_idling,4.0,1/engine_idling/15544-5-0-10,1
2597,street_music,4.0,1/street_music/98202-9-1-5,1
4109,jackhammer,3.204228999999998,1/jackhammer/22883-7-19-0,1
3836,siren,4.0,1/siren/159753-8-0-0,1
1732,siren,4.0,1/siren/102871-8-0-9,1
7156,engine_idling,4.0,1/engine_idling/113203-5-0-3,1
2674,air_conditioner,4.0,1/air_conditioner/13230-0-0-12,1
1357,air_conditioner,4.0,1/air_conditioner/189982-0-0-38,1
5431,jackhammer,4.0,1/jackhammer/90013-7-0-2,1
2378,drilling,4.0,1/drilling/46668-4-0-0,1
6408,drilling,4.0,1/drilling/130961-4-5-4,1
7188,siren,4.0,1/siren/117181-8-0-10,1
4763,engine_idling,4.0,1/engine_idling/156634-5-1-0,1
2728,engine_idling,4.0,1/engine_idling/144068-5-0-12,1
5749,drilling,4.0,1/drilling/166931-4-2-12,1
1861,air_conditioner,4.0,1/air_conditioner/146690-0-0-25,1
6925,drilling,4.0,1/drilling/50629-4-4-9,1
8140,street_music,4.0,1/street_music/155044-9-0-37,1
8411,air_conditioner,4.0,1/air_conditioner/189988-0-0-5,1
2485,air_conditioner,4.0,1/air_conditioner/74507-0-0-24,1
8484,engine_idling,4.0,1/engine_idling/39856-5-0-19,1
3947,street_music,4.0,1/street_music/172338-9-0-20,1
3357,jackhammer,4.0,1/jackhammer/62837-7-1-80,1
4135,jackhammer,3.677949000000069,1/jackhammer/22883-7-53-0,1
7457,street_music,4.0,1/street_music/16860-9-0-30,1
6267,street_music,4.0,1/street_music/99710-9-0-12,1
12,jackhammer,3.999999999999997,1/jackhammer/103074-7-1-0,1
7204,car_horn,2.1779550000000008,1/car_horn/125520-1-1-0,1
4694,air_conditioner,4.0,1/air_conditioner/121286-0-0-1,1
6006,street_music,4.0,1/street_music/42955-9-0-12,1
8238,siren,4.000000000000001,1/siren/159755-8-0-3,1
6444,air_conditioner,4.0,1/air_conditioner/146845-0-0-15,1
5033,drilling,4.0,1/drilling/180128-4-6-1,1
1553,air_conditioner,4.0,1/air_conditioner/73524-0-0-6,1
9,jackhammer,3.9999999999999987,1/jackhammer/103074-7-0-0,1
1293,drilling,2.653977,1/drilling/181624-4-2-0,1
